Well,DEPTH,GR,DT,NPHI,RHOB
IJS-57,941.6001,53.500519,290.7292,0.194903,2.419796
IJS-57,941.7001,52.299171,294.6423,0.198162,2.418958
IJS-57,941.8001,51.568817,297.5707,0.197504,2.416785
IJS-57,941.9001,51.492722,299.6144,0.192871,2.414101
IJS-57,942.0001,51.867661,301.1716,0.186371,2.411558
IJS-57,942.1001,52.360527,302.7289,0.180823,2.409013
IJS-57,942.2001,52.846413,304.6353,0.177595,2.405873
IJS-57,942.3001,53.568924,306.7994,0.176735,2.401845
IJS-57,942.4001,54.899124,309.0259,0.177454,2.396167
IJS-57,942.5001,57.091042,311.1891,0.179001,2.388395
IJS-57,942.6001,60.009697,313.1486,0.180381,2.380077
IJS-57,942.7001,63.169098,314.8547,0.180669,2.373479
IJS-57,942.8001,65.884216,316.328,0.179724,2.370582
IJS-57,942.9001,67.591492,317.6221,0.178524,2.372201
IJS-57,943.0001,68.313217,318.906,0.178352,2.37746
IJS-57,943.1001,68.344589,320.3139,0.179659,2.385052
IJS-57,943.2001,67.808731,321.8725,0.182448,2.393786
IJS-57,943.3001,66.678604,323.5042,0.186646,2.402843
IJS-57,943.4001,64.986252,324.96,0.191645,2.411329
IJS-57,943.5001,62.909386,325.8939,0.196276,2.418271
IJS-57,943.6001,60.684563,325.8988,0.199453,2.422488
IJS-57,943.7001,58.586754,324.6376,0.200897,2.422413
IJS-57,943.8001,56.744461,321.9034,0.201204,2.41721
IJS-57,943.9001,55.165054,317.7424,0.201204,2.408362
IJS-57,944.0001,53.778709,312.4659,0.201387,2.39915
IJS-57,944.1001,52.46653,306.7389,0.201603,2.392677
IJS-57,944.2001,51.21843,301.6067,0.201287,2.389928
IJS-57,944.3001,50.090355,297.9595,0.200147,2.389701
IJS-57,944.4001,49.1437,296.4554,0.198652,2.389627
IJS-57,944.5001,48.349678,297.4146,0.197678,2.387634
IJS-57,944.6001,47.651314,300.6755,0.197598,2.383435
IJS-57,944.7001,47.191162,305.5742,0.198195,2.378114
IJS-57,944.8001,47.168739,311.2309,0.199519,2.372172
IJS-57,944.9001,47.598259,316.7855,0.202094,2.364848
IJS-57,945.0001,48.207718,321.5615,0.206172,2.354277
IJS-57,945.1001,48.580986,325.4642,0.21138,2.338281
IJS-57,945.2001,48.327599,328.7271,0.216867,2.316355
IJS-57,945.3001,47.238983,331.6367,0.22126,2.291341
IJS-57,945.4001,45.426033,334.3942,0.223096,2.267575
IJS-57,945.5001,43.388153,336.7797,0.221288,2.250425
IJS-57,945.6001,41.786636,338.1813,0.216848,2.244284
IJS-57,945.7001,40.95932,338.0164,0.212239,2.250175
IJS-57,945.8001,40.790283,336.0184,0.20907,2.265624
IJS-57,945.9001,40.936676,332.3715,0.207339,2.286395
IJS-57,946.0001,41.216003,327.7455,0.206546,2.307631
IJS-57,946.1001,41.713036,323.2566,0.206208,2.324734
IJS-57,946.2001,42.688553,319.9238,0.205689,2.336266
IJS-57,946.3001,44.370834,318.5154,0.204422,2.343525
IJS-57,946.4001,46.700722,319.1834,0.202091,2.348809
IJS-57,946.5001,49.463448,321.3818,0.198765,2.353693
IJS-57,946.6001,52.31665,324.0603,0.19508,2.358114
IJS-57,946.7001,55.023643,326.0243,0.191643,2.361369
IJS-57,946.8001,57.410477,326.2841,0.188793,2.363326
IJS-57,946.9001,59.200356,324.4668,0.186906,2.364702
IJS-57,947.0001,60.137642,320.8741,0.185969,2.366735
IJS-57,947.1001,60.020943,316.1722,0.185336,2.371064
IJS-57,947.2001,59.000313,311.2936,0.184502,2.378843
IJS-57,947.3001,57.65921,307.2415,0.184042,2.389264
IJS-57,947.4001,56.675156,305.6996,0.184918,2.399209
IJS-57,947.5001,56.518661,308.8478,0.187281,2.404633
IJS-57,947.6001,57.204865,318.0968,0.190387,2.402998
IJS-57,947.7001,58.418991,333.1522,0.193037,2.393575
IJS-57,947.8001,59.855423,351.5452,0.193978,2.378156
IJS-57,947.9001,61.380608,369.4273,0.192495,2.360659
IJS-57,948.0001,62.849373,381.7644,0.189332,2.346573
IJS-57,948.1001,64.134811,385.4708,0.185962,2.339361
IJS-57,948.2001,65.130264,379.7301,0.183391,2.339596
IJS-57,948.3001,65.755936,366.7424,0.18211,2.34474
IJS-57,948.4001,65.884644,350.2307,0.181839,2.350929
IJS-57,948.5001,65.418137,334.081,0.182054,2.354391
IJS-57,948.6001,64.477829,320.5996,0.182687,2.352417
IJS-57,948.7001,63.118904,311.1362,0.183921,2.344458
IJS-57,948.8001,61.333542,306.0052,0.185843,2.333474
IJS-57,948.9001,59.266335,304.2731,0.188327,2.324048
IJS-57,949.0001,57.188217,304.8105,0.191172,2.319807
IJS-57,949.1001,55.502487,306.6739,0.193946,2.322564
IJS-57,949.2001,54.442795,309.0961,0.196233,2.331553
IJS-57,949.3001,54.103615,311.3787,0.19758,2.344339
IJS-57,949.4001,54.575623,312.8038,0.197086,2.357418
IJS-57,949.5001,55.993141,312.8402,0.194246,2.368028
IJS-57,949.6001,58.214844,311.1733,0.190343,2.374321
IJS-57,949.7001,60.621178,307.7913,0.18722,2.377264
IJS-57,949.8001,62.619804,302.8729,0.185941,2.379133
IJS-57,949.9001,63.922928,297.1679,0.186393,2.381182
IJS-57,950.0001,64.51265,291.7112,0.187595,2.382762
IJS-57,950.1001,64.492355,287.5403,0.188621,2.381986
IJS-57,950.2001,64.00386,285.6507,0.188879,2.377332
IJS-57,950.3001,63.084763,286.2262,0.1885,2.370029
IJS-57,950.4001,61.754272,288.572,0.188183,2.36395
IJS-57,950.5001,60.302155,291.0895,0.188511,2.36309
IJS-57,950.6001,59.136261,292.0477,0.189293,2.368779
IJS-57,950.7001,58.714035,290.1836,0.189812,2.379119
IJS-57,950.8001,59.246964,285.3069,0.190065,2.390215
IJS-57,950.9001,60.601776,278.053,0.190825,2.399015
IJS-57,951.0001,62.245132,270.3243,0.192673,2.404212
IJS-57,951.1001,63.62397,264.3897,0.195364,2.406413
IJS-57,951.2001,64.316528,261.9125,0.197735,2.406747
IJS-57,951.3001,64.050797,263.6214,0.198322,2.405413
IJS-57,951.4001,62.829216,269.068,0.196509,2.401286
IJS-57,951.5001,60.847305,276.8993,0.19267,2.393626
IJS-57,951.6001,58.319687,285.8077,0.187737,2.383832
IJS-57,951.7001,55.650879,295.0328,0.182818,2.374423
IJS-57,951.8001,53.706673,303.659,0.179113,2.367696
IJS-57,951.9001,53.31015,311.0873,0.176707,2.363771
IJS-57,952.0001,54.704018,316.7169,0.175286,2.361543
IJS-57,952.1001,57.362717,319.3084,0.175248,2.360394
IJS-57,952.2001,60.373344,317.653,0.177563,2.360159
IJS-57,952.3001,62.788017,311.4595,0.182673,2.360609
IJS-57,952.4001,64.055328,301.672,0.189849,2.361648
IJS-57,952.5001,64.059311,290.0511,0.197155,2.364
IJS-57,952.6001,63.138115,279.4887,0.202053,2.368911
IJS-57,952.7001,61.893181,272.6946,0.203482,2.377347
IJS-57,952.8001,60.728088,271.3577,0.202243,2.389562
IJS-57,952.9001,59.757278,275.658,0.199876,2.404197
IJS-57,953.0001,58.914574,283.9777,0.197795,2.418338
IJS-57,953.1001,58.274773,293.6343,0.196365,2.427366
IJS-57,953.2001,58.146545,302.2106,0.194838,2.426212
IJS-57,953.3001,58.760902,308.7484,0.192313,2.41346
IJS-57,953.4001,60.15554,313.4034,0.188947,2.393106
IJS-57,953.5001,62.159821,317.341,0.185536,2.372509
IJS-57,953.6001,64.279449,321.5761,0.182822,2.35897
IJS-57,953.7001,65.781006,326.0303,0.181527,2.357432
IJS-57,953.8001,66.258255,329.8796,0.181808,2.367815
IJS-57,953.9001,65.769592,331.9817,0.183173,2.385379
IJS-57,954.0001,64.580032,331.2934,0.185312,2.403531
IJS-57,954.1001,63.056053,327.4187,0.188266,2.416826
IJS-57,954.2001,61.543358,320.9277,0.19202,2.422766
IJS-57,954.3001,60.18161,313.0065,0.196455,2.422848
IJS-57,954.4001,58.954346,305.0687,0.201514,2.420413
IJS-57,954.5001,57.875755,298.5635,0.206998,2.417635
IJS-57,954.6001,57.162193,294.1459,0.212095,2.414582
IJS-57,954.7001,57.190079,291.7522,0.215054,2.410364
IJS-57,954.8001,58.064705,290.6847,0.214558,2.403919
IJS-57,954.9001,59.429649,289.9707,0.211013,2.394675
IJS-57,955.0001,60.692802,289.057,0.20644,2.382434
IJS-57,955.1001,61.373146,287.9751,0.202675,2.365876
IJS-57,955.2001,61.156097,287.0857,0.20041,2.342886
IJS-57,955.3001,60.003586,286.869,0.199666,2.312774
IJS-57,955.4001,58.055229,287.8673,0.200273,2.27599
IJS-57,955.5001,55.574409,290.7571,0.201706,2.235924
IJS-57,955.6001,52.925148,296.1788,0.203233,2.199329
IJS-57,955.7001,50.245796,304.6847,0.20457,2.171741
IJS-57,955.8001,47.564552,316.1112,0.20557,2.155966
IJS-57,955.9001,44.825508,329.7435,0.205805,2.151256
IJS-57,956.0001,41.885323,344.0502,0.204887,2.154662
IJS-57,956.1001,38.598511,356.7177,0.202918,2.161823
IJS-57,956.2001,34.841911,365.8552,0.200441,2.168887
IJS-57,956.3001,30.780849,370.0275,0.198117,2.17345
IJS-57,956.4001,26.878574,368.8096,0.196354,2.17468
IJS-57,956.5001,23.559883,363.0436,0.195214,2.173552
IJS-57,956.6001,21.222092,354.6576,0.19472,2.172063
IJS-57,956.7001,19.937935,345.8955,0.194667,2.172102
IJS-57,956.8001,19.428207,338.7923,0.194589,2.17484
IJS-57,956.9001,19.203526,334.6375,0.194059,2.180404
IJS-57,957.0001,18.852322,333.4415,0.193072,2.187987
IJS-57,957.1001,18.277866,334.4296,0.192286,2.196145
IJS-57,957.2001,17.728649,336.521,0.192759,2.202633
IJS-57,957.3001,17.557098,338.9936,0.195156,2.204749
IJS-57,957.4001,18.001297,341.6055,0.199605,2.200215
IJS-57,957.5001,19.021244,344.4347,0.205899,2.188663
IJS-57,957.6001,20.273209,347.627,0.213724,2.171729
IJS-57,957.7001,21.155159,351.0431,0.222736,2.153094
IJS-57,957.8001,21.184952,354.366,0.232197,2.136785
IJS-57,957.9001,20.266129,357.1317,0.240012,2.126618
IJS-57,958.0001,18.796486,358.7942,0.243285,2.125548
IJS-57,958.1001,17.324402,359.0645,0.240132,2.134126
IJS-57,958.2001,16.267311,357.8745,0.23025,2.150565
IJS-57,958.3001,15.76844,355.5171,0.216804,2.169694
IJS-57,958.4001,15.613262,352.4988,0.204113,2.18559
IJS-57,958.5001,15.454218,349.4296,0.19502,2.193584
IJS-57,958.6001,15.025505,346.8762,0.191002,2.192947
IJS-57,958.7001,14.288771,345.2248,0.192581,2.187706
IJS-57,958.8001,13.464966,344.7947,0.198571,2.18414
IJS-57,958.9001,12.799742,345.6917,0.20661,2.186252
IJS-57,959.0001,12.407524,347.8395,0.214109,2.194213
IJS-57,959.1001,12.205084,350.8842,0.219148,2.204849
IJS-57,959.2001,12.09745,354.2826,0.220676,2.213802
IJS-57,959.3001,12.062366,357.4886,0.218952,2.217836
IJS-57,959.4001,12.169807,359.9299,0.215036,2.216241
IJS-57,959.5001,12.540339,361.252,0.209616,2.211322
IJS-57,959.6001,13.139011,361.3362,0.203474,2.206792
IJS-57,959.7001,13.78779,360.5065,0.197181,2.205187
IJS-57,959.8001,14.282768,359.2828,0.191015,2.207541
IJS-57,959.9001,14.428383,358.1805,0.185613,2.213377
IJS-57,960.0001,14.14872,357.3795,0.181397,2.221621
IJS-57,960.1001,13.497152,356.6902,0.178822,2.231101
IJS-57,960.2001,12.70005,355.734,0.178654,2.239692
IJS-57,960.3001,12.017153,354.1736,0.180874,2.245146
IJS-57,960.4001,11.60832,351.9037,0.184503,2.246201
IJS-57,960.5001,11.560095,349.2112,0.18812,2.243635
IJS-57,960.6001,11.886908,346.5317,0.190237,2.240282
IJS-57,960.7001,12.649073,344.4722,0.189457,2.239763
IJS-57,960.8001,13.897444,343.4081,0.186224,2.243676
IJS-57,960.9001,15.597157,343.45,0.182461,2.249944
IJS-57,961.0001,17.51392,344.4459,0.180453,2.253825
IJS-57,961.1001,19.283642,345.9669,0.181742,2.25188
IJS-57,961.2001,20.51778,347.4689,0.186071,2.243759
IJS-57,961.3001,20.905148,348.3874,0.191382,2.232209
IJS-57,961.4001,20.445087,348.4713,0.195108,2.220524
IJS-57,961.5001,19.450321,347.8199,0.195188,2.211121
IJS-57,961.6001,18.431431,346.8071,0.191387,2.204002
IJS-57,961.7001,17.79467,345.7722,0.185901,2.198843
IJS-57,961.8001,17.686211,344.8737,0.182568,2.196724
IJS-57,961.9001,17.91943,343.9863,0.183841,2.197999
IJS-57,962.0001,18.154709,342.8817,0.189696,2.201247
IJS-57,962.1001,17.97802,341.5222,0.197915,2.203795
IJS-57,962.2001,17.108898,340.2009,0.205318,2.203063
IJS-57,962.3001,15.586546,339.6505,0.209221,2.198376
IJS-57,962.4001,13.718264,340.7276,0.2092,2.191857
IJS-57,962.5001,11.954229,344.0991,0.20733,2.18651
IJS-57,962.6001,10.860643,349.7619,0.207083,2.184047
IJS-57,962.7001,10.763729,357.1127,0.21107,2.18368
IJS-57,962.8001,11.670956,365.0533,0.220093,2.182987
IJS-57,962.9001,13.311512,371.8416,0.232167,2.179739
IJS-57,963.0001,15.241901,376.0272,0.242827,2.174263
IJS-57,963.1001,16.999691,376.7339,0.248351,2.169559
IJS-57,963.2001,18.202042,373.5793,0.247211,2.169016
IJS-57,963.3001,18.707829,366.9656,0.241228,2.173236
IJS-57,963.4001,18.495552,358.249,0.233467,2.179298
IJS-57,963.5001,17.693436,349.0696,0.226417,2.182524
IJS-57,963.6001,16.550144,340.9211,0.22141,2.179391
IJS-57,963.7001,15.344826,335.2144,0.218498,2.169824
IJS-57,963.8001,14.291668,332.4005,0.216924,2.157671
IJS-57,963.9001,13.565704,332.154,0.215871,2.148292
IJS-57,964.0001,13.230078,333.8187,0.214956,2.145833
IJS-57,964.1001,13.136234,336.5104,0.21385,2.151019
IJS-57,964.2001,13.078007,339.508,0.212149,2.161134
IJS-57,964.3001,12.912912,342.4977,0.209046,2.171514
IJS-57,964.4001,12.611034,345.4412,0.203735,2.178288
IJS-57,964.5001,12.258654,348.2484,0.196766,2.179941
IJS-57,964.6001,11.95285,350.8646,0.189661,2.177459
IJS-57,964.7001,11.716194,353.1293,0.184269,2.172822
IJS-57,964.8001,11.512711,354.8271,0.182179,2.168172
IJS-57,964.9001,11.250669,355.7679,0.183631,2.165273
IJS-57,965.0001,10.865755,355.8118,0.1872,2.164961
IJS-57,965.1001,10.426115,355.0209,0.190563,2.166814
IJS-57,965.2001,10.118015,353.6453,0.19158,2.169604
IJS-57,965.3001,10.076567,352.0755,0.189504,2.172233
IJS-57,965.4001,10.302172,350.6262,0.185422,2.174702
IJS-57,965.5001,10.727243,349.4691,0.181518,2.177971
IJS-57,965.6001,11.228733,348.617,0.17961,2.182815
IJS-57,965.7001,11.700779,347.9162,0.180232,2.189183
IJS-57,965.8001,12.089294,347.1863,0.182599,2.196239
IJS-57,965.9001,12.404295,346.28,0.185135,2.202487
IJS-57,966.0001,12.68854,345.1664,0.186444,2.205954
IJS-57,966.1001,12.893337,343.9939,0.186085,2.206156
IJS-57,966.2001,12.848034,342.9909,0.184481,2.204473
IJS-57,966.3001,12.399302,342.4252,0.182724,2.202478
IJS-57,966.4001,11.625231,342.5079,0.181869,2.200845
IJS-57,966.5001,10.783968,343.3157,0.182365,2.199618
IJS-57,966.6001,10.231586,344.7541,0.184078,2.198478
IJS-57,966.7001,10.30876,346.588,0.186377,2.196559
IJS-57,966.8001,11.148897,348.4588,0.188287,2.192913
IJS-57,966.9001,12.496584,349.9892,0.188904,2.187117
IJS-57,967.0001,13.880833,350.9941,0.187861,2.179277
IJS-57,967.1001,14.82494,351.4451,0.185495,2.17052
IJS-57,967.2001,15.068058,351.4267,0.182921,2.162926
IJS-57,967.3001,14.67453,351.0675,0.181619,2.158266
IJS-57,967.4001,13.886625,350.4563,0.182673,2.15775
IJS-57,967.5001,12.960754,349.5942,0.186223,2.161451
IJS-57,967.6001,12.151176,348.4073,0.191578,2.16792
IJS-57,967.7001,11.704597,346.8764,0.197293,2.175139
IJS-57,967.8001,11.634962,345.0734,0.201915,2.182619
IJS-57,967.9001,11.795258,343.2117,0.204443,2.190488
IJS-57,968.0001,12.085537,341.6286,0.204698,2.197842
IJS-57,968.1001,12.464121,340.5528,0.203346,2.203484
IJS-57,968.2001,12.88352,340.0926,0.201273,2.206612
IJS-57,968.3001,13.301077,340.1486,0.199084,2.207494
IJS-57,968.4001,13.707663,340.4128,0.196955,2.207464
IJS-57,968.5001,14.076172,340.5352,0.195113,2.207766
IJS-57,968.6001,14.36845,340.2751,0.193691,2.208375
IJS-57,968.7001,14.564276,339.5626,0.192537,2.20783
IJS-57,968.8,14.69248,338.5415,0.191459,2.204547
IJS-57,968.9,14.863241,337.4675,0.190468,2.19797
IJS-57,969.0,15.151667,336.627,0.189924,2.188939
IJS-57,969.1,15.452707,336.2664,0.190283,2.179705
IJS-57,969.2,15.616535,336.4792,0.191803,2.171677
IJS-57,969.3,15.597776,337.2559,0.194225,2.165096
IJS-57,969.4,15.444763,338.5031,0.196758,2.160086
IJS-57,969.5,15.247229,340.124,0.198787,2.157255
IJS-57,969.6,15.069202,341.9019,0.199913,2.157244
IJS-57,969.7,14.855196,343.7506,0.200312,2.15951
IJS-57,969.8,14.547277,345.5622,0.200427,2.162222
IJS-57,969.9,14.20433,347.2121,0.200409,2.163131
IJS-57,970.0,14.029629,348.5911,0.200189,2.161212
IJS-57,970.1,14.33724,349.6075,0.199655,2.157629
IJS-57,970.2,15.337513,350.1933,0.198988,2.154966
IJS-57,970.3,16.96859,350.3542,0.198787,2.154856
IJS-57,970.4,18.878662,350.1404,0.199793,2.15681
IJS-57,970.5,20.691879,349.6935,0.202505,2.158523
IJS-57,970.6,22.117378,349.2138,0.20701,2.157357
IJS-57,970.7,22.933136,348.944,0.212553,2.152505
IJS-57,970.8,23.083393,349.0257,0.218161,2.145381
IJS-57,970.9,22.517303,349.479,0.22253,2.138646
IJS-57,971.0,21.222137,350.1965,0.223477,2.135104
IJS-57,971.1,19.513889,351.0258,0.220088,2.135151
IJS-57,971.2,18.021744,351.8476,0.213462,2.137086
IJS-57,971.3,17.508064,352.5708,0.205802,2.138631
IJS-57,971.4,18.398113,353.1999,0.198172,2.138557
IJS-57,971.5,20.424377,353.7204,0.192217,2.1369
IJS-57,971.6,22.733452,354.069,0.18919,2.134502
IJS-57,971.7,24.469009,354.112,0.18962,2.132024
IJS-57,971.8,25.054707,353.7135,0.193549,2.129584
IJS-57,971.9,24.571533,352.8769,0.200514,2.127246
IJS-57,972.0,23.497219,351.7572,0.20983,2.125366
IJS-57,972.1,22.374489,350.6559,0.220057,2.124804
IJS-57,972.2,21.420483,349.8653,0.229305,2.126806
IJS-57,972.3,20.575981,349.6683,0.233886,2.131772
IJS-57,972.4,19.686409,350.2008,0.232418,2.138319
IJS-57,972.5,18.716496,351.435,0.225976,2.144548
IJS-57,972.6,17.850822,353.0929,0.217575,2.149121
IJS-57,972.7,17.279678,354.7677,0.210211,2.152365
IJS-57,972.8,17.04591,356.0425,0.20527,2.155904
IJS-57,972.9,17.047386,356.4745,0.202923,2.161343
IJS-57,973.0,17.045551,355.7941,0.201992,2.169004
IJS-57,973.1,16.828308,354.0346,0.201046,2.177346
IJS-57,973.2,16.364063,351.6592,0.199547,2.183346
IJS-57,973.3,15.801353,349.4269,0.197857,2.184931
IJS-57,973.4,15.341745,348.2892,0.196748,2.182379
IJS-57,973.5,15.109692,348.9787,0.196391,2.178412
IJS-57,973.6,15.206625,351.8192,0.196081,2.176461
IJS-57,973.7,15.700043,356.4538,0.194691,2.179165
IJS-57,973.8,16.531063,362.0304,0.191589,2.186865
IJS-57,973.9,17.511177,367.4242,0.187108,2.196864
IJS-57,974.0,18.365974,371.3963,0.182488,2.204904
IJS-57,974.1,18.883118,373.1896,0.179429,2.208396
IJS-57,974.2,18.92284,372.42,0.179679,2.207045
IJS-57,974.3,18.399693,369.3847,0.183378,2.202554
IJS-57,974.4,17.343487,364.8248,0.188641,2.1973
IJS-57,974.5,16.044548,359.7458,0.19253,2.193296
IJS-57,974.6,14.852087,354.852,0.192601,2.191103
IJS-57,974.7,13.950808,350.4978,0.188146,2.190061
IJS-57,974.8,13.337055,346.8036,0.1806,2.189336
IJS-57,974.9,12.873756,343.7373,0.17306,2.188723
IJS-57,975.0,12.43202,341.5203,0.168591,2.189221
IJS-57,975.1,11.962082,340.4956,0.168219,2.192034
IJS-57,975.2,11.544058,341.0627,0.170934,2.197169
IJS-57,975.3,11.360199,343.277,0.17454,2.203519
IJS-57,975.4,11.709648,346.6347,0.177376,2.209976
IJS-57,975.5,12.880989,350.1713,0.179389,2.215146
IJS-57,975.6,14.822405,352.7735,0.181463,2.217455
IJS-57,975.7,17.19017,353.7066,0.184716,2.216401
IJS-57,975.8,19.38567,352.7458,0.189779,2.212163
IJS-57,975.9,20.81242,350.1839,0.196241,2.204429
IJS-57,976.0,21.089828,346.7797,0.202081,2.193304
IJS-57,976.1,20.22472,343.5101,0.205022,2.180844
IJS-57,976.2,18.554825,341.0825,0.204649,2.170294
IJS-57,976.3,16.603271,339.8816,0.202027,2.164716
IJS-57,976.4,14.898849,339.9631,0.198937,2.16538
IJS-57,976.5,13.714499,341.0839,0.197058,2.171595
IJS-57,976.6,13.084154,342.8098,0.197171,2.181502
IJS-57,976.7,12.90752,344.718,0.198842,2.192846
IJS-57,976.8,13.026485,346.5007,0.200793,2.202258
IJS-57,976.9,13.322214,348.0341,0.201545,2.205871
IJS-57,977.0,13.776199,349.411,0.200786,2.202247
IJS-57,977.1,14.379215,350.7664,0.201555,2.193067
IJS-57,977.2,15.056505,352.1105,0.210085,2.181963
IJS-57,977.3,15.808022,353.3153,0.234301,2.17234
IJS-57,977.4,16.661232,354.1053,0.277099,2.167228
IJS-57,977.5,17.559494,354.2352,0.331755,2.168395
IJS-57,977.6,18.301888,353.6054,0.37183,2.175824
IJS-57,977.7,18.584778,352.3811,0.372325,2.187131
IJS-57,977.8,18.179928,350.9442,0.338025,2.19842
IJS-57,977.9,17.056087,349.7571,0.293849,2.205496
IJS-57,978.0,15.481327,349.1155,0.258806,2.206095
IJS-57,978.1,13.848763,348.9114,0.235866,2.200744
IJS-57,978.2,12.605654,348.7571,0.220838,2.192061
IJS-57,978.3,12.094772,348.2387,0.208234,2.18458
IJS-57,978.4,12.253931,347.1434,0.194799,2.182308
IJS-57,978.5,12.69553,345.5638,0.181985,2.186202
IJS-57,978.6,13.009001,343.8122,0.1729,2.193256
IJS-57,978.7,12.982275,342.3118,0.169556,2.198321
IJS-57,978.8,12.679598,341.5407,0.172125,2.197256
IJS-57,978.9,12.353682,341.7996,0.17928,2.189739
IJS-57,979.0,12.224072,343.1976,0.189193,2.178966
IJS-57,979.1,12.32789,345.553,0.199243,2.170254
IJS-57,979.2,12.555515,348.5232,0.207178,2.167325
IJS-57,979.3,12.745993,351.6112,0.211401,2.170895
IJS-57,979.4,12.763962,354.2964,0.211632,2.178702
IJS-57,979.5,12.584274,356.2248,0.209129,2.187277
IJS-57,979.6,12.35043,357.2727,0.205957,2.193665
IJS-57,979.7,12.296778,357.7043,0.203407,2.197224
IJS-57,979.8,12.588705,357.9458,0.201619,2.198635
IJS-57,979.9,13.163351,358.3269,0.200056,2.198689
IJS-57,980.0,13.788612,358.8787,0.19835,2.1978
IJS-57,980.1,14.212669,359.3254,0.19675,2.196348
IJS-57,980.2,14.317564,359.2416,0.195682,2.194756
IJS-57,980.3,14.138172,358.2125,0.195682,2.193673
IJS-57,980.4,13.896914,356.1078,0.196849,2.194155
IJS-57,980.5,13.854059,353.2235,0.198561,2.196622
IJS-57,980.6,14.110121,350.1929,0.199663,2.200152
IJS-57,980.7,14.537178,347.9532,0.198884,2.202422
IJS-57,980.8,14.885475,347.1732,0.195975,2.201517
IJS-57,980.9,15.007412,348.1785,0.191958,2.196656
IJS-57,981.0,14.913954,350.8783,0.188987,2.188602
IJS-57,981.1,14.736036,354.8539,0.188643,2.179529
IJS-57,981.2,14.607853,359.6347,0.191388,2.172434
IJS-57,981.3,14.612518,364.6833,0.196275,2.169738
IJS-57,981.4,14.7584,369.8751,0.201051,2.172573
IJS-57,981.5,14.980536,374.9751,0.202686,2.180775
IJS-57,981.6,15.248692,379.8196,0.199654,2.192665
IJS-57,981.7,15.684006,384.1745,0.192432,2.206438
IJS-57,981.8,16.401722,387.4219,0.183489,2.220455
IJS-57,981.9,17.390541,388.9494,0.175632,2.233466
